event_id,session_id,user_id,event_type,event_seq,timestamp,car_type,area,product_id,rental_days,price,device
evt_001042,sess_0227,user_0017,view,5,2025-06-08T03:48:36,SUV,narita,prod_004,,,mobile
evt_001043,sess_0227,user_0017,view,6,2025-06-08T03:50:14,hatchback,chiba,prod_011,,,mobile
evt_001044,sess_0227,user_0017,purchase,7,2025-06-08T03:53:10,SUV,katsuura,prod_005,4,36513,mobile
evt_001045,sess_0228,user_0510,view,1,2025-06-26T05:15:00,SUV,narita,prod_004,,,mobile
evt_001046,sess_0228,user_0510,view,2,2025-06-26T05:18:43,SUV,chiba,prod_001,,,mobile
evt_001047,sess_0228,user_0510,view,3,2025-06-26T05:19:47,SUV,chiba,prod_001,,,mobile
evt_001048,sess_0228,user_0510,view,4,2025-06-26T05:20:43,hatchback,chiba,prod_011,,,mobile
evt_001049,sess_0228,user_0510,view,5,2025-06-26T05:22:37,minivan,funabashi,prod_007,,,mobile
evt_001050,sess_0228,user_0510,view,6,2025-06-26T05:25:25,SUV,chiba,prod_001,,,mobile
evt_001051,sess_0229,user_0386,view,1,2025-06-07T03:36:00,SUV,narita,prod_004,,,desktop
evt_001052,sess_0229,user_0386,view,2,2025-06-07T03:38:33,minivan,funabashi,prod_007,,,desktop
evt_001053,sess_0229,user_0386,view,3,2025-06-07T03:39:37,minivan,chiba,prod_006,,,desktop
evt_001054,sess_0229,user_0386,view,4,2025-06-07T03:40:43,minivan,narita,prod_009,,,desktop
evt_001055,sess_0229,user_0386,view,5,2025-06-07T03:41:25,minivan,narita,prod_009,,,desktop
evt_001056,sess_0229,user_0386,purchase,6,2025-06-07T03:43:14,minivan,narita,prod_009,2,26088,desktop
evt_001057,sess_0230,user_0098,view,1,2025-06-22T23:11:00,minivan,chiba,prod_006,,,mobile
evt_001058,sess_0230,user_0098,view,2,2025-06-22T23:11:31,SUV,funabashi,prod_002,,,mobile
evt_001059,sess_0230,user_0098,view,3,2025-06-22T23:12:44,minivan,funabashi,prod_007,,,mobile
evt_001060,sess_0231,user_0465,view,1,2025-06-27T18:15:00,SUV,chiba,prod_001,,,mobile
evt_001061,sess_0231,user_0465,view,2,2025-06-27T18:18:13,hatchback,chiba,prod_011,,,mobile
evt_001062,sess_0231,user_0465,view,3,2025-06-27T18:19:01,SUV,chiba,prod_001,,,mobile
evt_001063,sess_0231,user_0465,view,4,2025-06-27T18:22:29,minivan,chiba,prod_006,,,mobile
evt_001064,sess_0231,user_0465,view,5,2025-06-27T18:23:45,SUV,narita,prod_004,,,mobile
evt_001065,sess_0231,user_0465,view,6,2025-06-27T18:24:18,hatchback,chiba,prod_011,,,mobile
evt_001066,sess_0231,user_0465,purchase,7,2025-06-27T18:27:14,SUV,chiba,prod_001,1,9522,mobile
evt_001067,sess_0232,user_0648,view,1,2025-06-11T09:08:00,hatchback,narita,prod_014,,,mobile
evt_001068,sess_0232,user_0648,view,2,2025-06-11T09:11:42,hatchback,katsuura,prod_015,,,mobile
evt_001069,sess_0232,user_0648,view,3,2025-06-11T09:12:45,minivan,kashiwa,prod_008,,,mobile
evt_001070,sess_0232,user_0648,view,4,2025-06-11T09:14:03,SUV,katsuura,prod_005,,,mobile
evt_001071,sess_0233,user_0222,view,1,2025-06-08T03:42:00,hatchback,katsuura,prod_015,,,mobile
evt_001072,sess_0233,user_0222,view,2,2025-06-08T03:44:06,hatchback,chiba,prod_011,,,mobile
evt_001073,sess_0233,user_0222,view,3,2025-06-08T03:46:26,hatchback,kashiwa,prod_013,,,mobile
evt_001074,sess_0233,user_0222,view,4,2025-06-08T03:48:34,minivan,kashiwa,prod_008,,,mobile
evt_001075,sess_0233,user_0222,view,5,2025-06-08T03:52:18,hatchback,chiba,prod_011,,,mobile
evt_001076,sess_0233,user_0222,view,6,2025-06-08T03:54:44,SUV,kashiwa,prod_003,,,mobile
evt_001077,sess_0234,user_0417,view,1,2025-06-02T11:39:00,hatchback,kashiwa,prod_013,,,desktop
evt_001078,sess_0234,user_0417,view,2,2025-06-02T11:39:55,hatchback,kashiwa,prod_013,,,desktop
evt_001079,sess_0234,user_0417,view,3,2025-06-02T11:43:37,hatchback,narita,prod_014,,,desktop
evt_001080,sess_0234,user_0417,view,4,2025-06-02T11:46:57,hatchback,katsuura,prod_015,,,desktop
evt_001081,sess_0234,user_0417,view,5,2025-06-02T11:47:35,minivan,narita,prod_009,,,desktop
evt_001082,sess_0234,user_0417,view,6,2025-06-02T11:50:10,SUV,kashiwa,prod_003,,,desktop
evt_001083,sess_0235,user_0628,view,1,2025-06-06T10:12:00,SUV,funabashi,prod_002,,,mobile
evt_001084,sess_0235,user_0628,view,2,2025-06-06T10:12:30,SUV,chiba,prod_001,,,mobile
evt_001085,sess_0236,user_0575,view,1,2025-06-11T15:14:00,minivan,katsuura,prod_010,,,desktop
evt_001086,sess_0236,user_0575,view,2,2025-06-11T15:16:28,minivan,funabashi,prod_007,,,desktop
evt_001087,sess_0236,user_0575,view,3,2025-06-11T15:17:04,minivan,kashiwa,prod_008,,,desktop
evt_001088,sess_0236,user_0575,purchase,4,2025-06-11T15:19:32,minivan,katsuura,prod_010,4,48591,desktop
evt_001089,sess_0237,user_0546,view,1,2025-06-05T00:34:00,minivan,chiba,prod_006,,,desktop
evt_001090,sess_0237,user_0546,view,2,2025-06-05T00:34:39,SUV,funabashi,prod_002,,,desktop
evt_001091,sess_0237,user_0546,purchase,3,2025-06-05T00:37:57,minivan,chiba,prod_006,1,12021,desktop
evt_001092,sess_0238,user_0024,view,1,2025-06-25T00:33:00,minivan,funabashi,prod_007,,,mobile
evt_001093,sess_0238,user_0024,view,2,2025-06-25T00:34:47,minivan,narita,prod_009,,,mobile
evt_001094,sess_0238,user_0024,view,3,2025-06-25T00:37:11,minivan,narita,prod_009,,,mobile
evt_001095,sess_0238,user_0024,purchase,4,2025-06-25T00:41:06,minivan,narita,prod_009,4,51547,mobile
evt_001096,sess_0239,user_0314,view,1,2025-06-25T17:42:00,minivan,katsuura,prod_010,,,mobile
evt_001097,sess_0239,user_0314,view,2,2025-06-25T17:45:54,hatchback,katsuura,prod_015,,,mobile
evt_001098,sess_0239,user_0314,view,3,2025-06-25T17:49:37,SUV,chiba,prod_001,,,mobile
evt_001099,sess_0240,user_0589,view,1,2025-06-25T15:52:00,SUV,katsuura,prod_005,,,mobile
evt_001100,sess_0240,user_0589,view,2,2025-06-25T15:54:03,hatchback,narita,prod_014,,,mobile
evt_001101,sess_0240,user_0589,view,3,2025-06-25T15:56:20,hatchback,chiba,prod_011,,,mobile
evt_001102,sess_0240,user_0589,purchase,4,2025-06-25T15:59:49,hatchback,narita,prod_014,4,25773,mobile
evt_001103,sess_0241,user_0297,view,1,2025-06-03T04:46:00,SUV,kashiwa,prod_003,,,desktop
evt_001104,sess_0241,user_0297,view,2,2025-06-03T04:47:38,SUV,kashiwa,prod_003,,,desktop
evt_001105,sess_0241,user_0297,view,3,2025-06-03T04:48:54,minivan,chiba,prod_006,,,desktop
evt_001106,sess_0241,user_0297,view,4,2025-06-03T04:49:28,minivan,chiba,prod_006,,,desktop
evt_001107,sess_0241,user_0297,view,5,2025-06-03T04:52:02,SUV,katsuura,prod_005,,,desktop
evt_001108,sess_0241,user_0297,purchase,6,2025-06-03T04:53:33,SUV,kashiwa,prod_003,4,37856,desktop
evt_001109,sess_0242,user_0090,view,1,2025-06-18T04:44:00,minivan,chiba,prod_006,,,desktop
evt_001110,sess_0242,user_0090,view,2,2025-06-18T04:45:48,minivan,katsuura,prod_010,,,desktop
evt_001111,sess_0242,user_0090,view,3,2025-06-18T04:48:31,SUV,narita,prod_004,,,desktop
evt_001112,sess_0242,user_0090,view,4,2025-06-18T04:50:44,hatchback,kashiwa,prod_013,,,desktop
evt_001113,sess_0242,user_0090,view,5,2025-06-18T04:52:57,SUV,katsuura,prod_005,,,desktop
evt_001114,sess_0243,user_0425,view,1,2025-06-05T09:36:00,SUV,kashiwa,prod_003,,,mobile
evt_001115,sess_0243,user_0425,view,2,2025-06-05T09:37:29,SUV,kashiwa,prod_003,,,mobile
evt_001116,sess_0243,user_0425,view,3,2025-06-05T09:40:50,minivan,katsuura,prod_010,,,mobile
evt_001117,sess_0243,user_0425,view,4,2025-06-05T09:42:01,SUV,funabashi,prod_002,,,mobile
evt_001118,sess_0243,user_0425,view,5,2025-06-05T09:44:42,minivan,katsuura,prod_010,,,mobile
evt_001119,sess_0244,user_0312,view,1,2025-06-20T08:38:00,SUV,katsuura,prod_005,,,mobile
evt_001120,sess_0244,user_0312,view,2,2025-06-20T08:41:05,SUV,chiba,prod_001,,,mobile
evt_001121,sess_0244,user_0312,view,3,2025-06-20T08:42:35,minivan,katsuura,prod_010,,,mobile
evt_001122,sess_0244,user_0312,view,4,2025-06-20T08:45:28,hatchback,kashiwa,prod_013,,,mobile
evt_001123,sess_0244,user_0312,purchase,5,2025-06-20T08:48:12,SUV,chiba,prod_001,3,29596,mobile
evt_001124,sess_0245,user_0123,view,1,2025-06-13T18:49:00,SUV,narita,prod_004,,,mobile
evt_001125,sess_0245,user_0123,view,2,2025-06-13T18:50:51,SUV,funabashi,prod_002,,,mobile
evt_001126,sess_0246,user_0527,view,1,2025-06-17T20:58:00,SUV,narita,prod_004,,,mobile
evt_001127,sess_0246,user_0527,view,2,2025-06-17T21:01:50,SUV,chiba,prod_001,,,mobile
evt_001128,sess_0246,user_0527,view,3,2025-06-17T21:03:22,minivan,narita,prod_009,,,mobile
evt_001129,sess_0246,user_0527,view,4,2025-06-17T21:05:09,hatchback,funabashi,prod_012,,,mobile
evt_001130,sess_0246,user_0527,purchase,5,2025-06-17T21:06:24,SUV,narita,prod_004,2,21084,mobile
evt_001131,sess_0247,user_0629,view,1,2025-06-02T03:58:00,minivan,funabashi,prod_007,,,desktop
evt_001132,sess_0247,user_0629,view,2,2025-06-02T03:59:52,SUV,funabashi,prod_002,,,desktop
evt_001133,sess_0247,user_0629,view,3,2025-06-02T04:02:44,minivan,katsuura,prod_010,,,desktop
evt_001134,sess_0248,user_0030,view,1,2025-06-04T21:54:00,SUV,kashiwa,prod_003,,,desktop
evt_001135,sess_0248,user_0030,view,2,2025-06-04T21:56:10,SUV,chiba,prod_001,,,desktop
evt_001136,sess_0249,user_0608,view,1,2025-06-09T18:49:00,minivan,chiba,prod_006,,,mobile
evt_001137,sess_0249,user_0608,view,2,2025-06-09T18:49:57,hatchback,katsuura,prod_015,,,mobile
evt_001138,sess_0249,user_0608,view,3,2025-06-09T18:52:45,SUV,chiba,prod_001,,,mobile
evt_001139,sess_0250,user_0628,view,1,2025-06-01T13:43:00,hatchback,chiba,prod_011,,,mobile
evt_001140,sess_0250,user_0628,view,2,2025-06-01T13:44:14,hatchback,katsuura,prod_015,,,mobile
evt_001141,sess_0250,user_0628,view,3,2025-06-01T13:46:35,SUV,narita,prod_004,,,mobile
evt_001142,sess_0250,user_0628,view,4,2025-06-01T13:48:47,hatchback,chiba,prod_011,,,mobile
evt_001143,sess_0250,user_0628,view,5,2025-06-01T13:52:40,SUV,kashiwa,prod_003,,,mobile
evt_001144,sess_0250,user_0628,view,6,2025-06-01T13:53:54,minivan,kashiwa,prod_008,,,mobile
evt_001145,sess_0251,user_0127,view,1,2025-06-28T16:47:00,hatchback,narita,prod_014,,,mobile
evt_001146,sess_0251,user_0127,view,2,2025-06-28T16:50:55,minivan,kashiwa,prod_008,,,mobile
evt_001147,sess_0251,user_0127,view,3,2025-06-28T16:52:29,hatchback,funabashi,prod_012,,,mobile
evt_001148,sess_0251,user_0127,view,4,2025-06-28T16:56:28,SUV,katsuura,prod_005,,,mobile
evt_001149,sess_0251,user_0127,view,5,2025-06-28T16:58:49,hatchback,funabashi,prod_012,,,mobile
evt_001150,sess_0252,user_0504,view,1,2025-06-04T07:40:00,minivan,funabashi,prod_007,,,desktop
evt_001151,sess_0252,user_0504,view,2,2025-06-04T07:41:11,minivan,katsuura,prod_010,,,desktop
evt_001152,sess_0252,user_0504,view,3,2025-06-04T07:42:02,SUV,kashiwa,prod_003,,,desktop
evt_001153,sess_0252,user_0504,purchase,4,2025-06-04T07:44:29,SUV,kashiwa,prod_003,2,17837,desktop
evt_001154,sess_0253,user_0660,view,1,2025-06-24T00:09:00,SUV,katsuura,prod_005,,,desktop
evt_001155,sess_0253,user_0660,view,2,2025-06-24T00:09:27,SUV,chiba,prod_001,,,desktop
evt_001156,sess_0253,user_0660,view,3,2025-06-24T00:10:04,minivan,chiba,prod_006,,,desktop
evt_001157,sess_0253,user_0660,view,4,2025-06-24T00:11:09,minivan,kashiwa,prod_008,,,desktop
evt_001158,sess_0253,user_0660,view,5,2025-06-24T00:12:08,minivan,kashiwa,prod_008,,,desktop
evt_001159,sess_0253,user_0660,purchase,6,2025-06-24T00:15:42,minivan,chiba,prod_006,3,35274,desktop
evt_001160,sess_0254,user_0207,view,1,2025-06-18T20:01:00,minivan,katsuura,prod_010,,,mobile
evt_001161,sess_0254,user_0207,view,2,2025-06-18T20:03:13,minivan,chiba,prod_006,,,mobile
evt_001162,sess_0255,user_0311,view,1,2025-06-27T10:00:00,minivan,kashiwa,prod_008,,,desktop
evt_001163,sess_0255,user_0311,view,2,2025-06-27T10:01:00,minivan,funabashi,prod_007,,,desktop
evt_001164,sess_0255,user_0311,view,3,2025-06-27T10:03:26,minivan,funabashi,prod_007,,,desktop
evt_001165,sess_0255,user_0311,view,4,2025-06-27T10:06:39,minivan,katsuura,prod_010,,,desktop
evt_001166,sess_0255,user_0311,view,5,2025-06-27T10:08:21,SUV,kashiwa,prod_003,,,desktop
evt_001167,sess_0255,user_0311,view,6,2025-06-27T10:09:13,hatchback,funabashi,prod_012,,,desktop
evt_001168,sess_0255,user_0311,purchase,7,2025-06-27T10:12:42,SUV,kashiwa,prod_003,2,18128,desktop
evt_001169,sess_0256,user_0439,view,1,2025-06-06T14:01:00,minivan,chiba,prod_006,,,mobile
evt_001170,sess_0256,user_0439,view,2,2025-06-06T14:02:43,SUV,narita,prod_004,,,mobile
evt_001171,sess_0256,user_0439,view,3,2025-06-06T14:04:51,minivan,narita,prod_009,,,mobile
evt_001172,sess_0256,user_0439,view,4,2025-06-06T14:06:19,SUV,kashiwa,prod_003,,,mobile
evt_001173,sess_0257,user_0387,view,1,2025-06-29T08:33:00,SUV,katsuura,prod_005,,,mobile
evt_001174,sess_0257,user_0387,view,2,2025-06-29T08:34:11,minivan,katsuura,prod_010,,,mobile
evt_001175,sess_0257,user_0387,view,3,2025-06-29T08:37:52,SUV,katsuura,prod_005,,,mobile
evt_001176,sess_0257,user_0387,purchase,4,2025-06-29T08:39:06,SUV,katsuura,prod_005,5,47737,mobile
evt_001177,sess_0258,user_0232,view,1,2025-06-04T20:44:00,minivan,funabashi,prod_007,,,mobile
evt_001178,sess_0258,user_0232,view,2,2025-06-04T20:47:45,SUV,narita,prod_004,,,mobile
evt_001179,sess_0258,user_0232,view,3,2025-06-04T20:49:25,SUV,funabashi,prod_002,,,mobile
evt_001180,sess_0258,user_0232,view,4,2025-06-04T20:52:24,minivan,narita,prod_009,,,mobile
evt_001181,sess_0258,user_0232,purchase,5,2025-06-04T20:55:04,minivan,funabashi,prod_007,3,35620,mobile
evt_001182,sess_0259,user_0591,view,1,2025-06-29T21:35:00,SUV,funabashi,prod_002,,,mobile
evt_001183,sess_0259,user_0591,view,2,2025-06-29T21:37:18,SUV,chiba,prod_001,,,mobile
evt_001184,sess_0259,user_0591,view,3,2025-06-29T21:40:33,hatchback,katsuura,prod_015,,,mobile
evt_001185,sess_0259,user_0591,view,4,2025-06-29T21:42:38,SUV,katsuura,prod_005,,,mobile
evt_001186,sess_0259,user_0591,view,5,2025-06-29T21:43:14,hatchback,katsuura,prod_015,,,mobile
evt_001187,sess_0259,user_0591,view,6,2025-06-29T21:44:42,hatchback,narita,prod_014,,,mobile
evt_001188,sess_0260,user_0242,view,1,2025-06-10T13:37:00,SUV,chiba,prod_001,,,mobile
evt_001189,sess_0260,user_0242,view,2,2025-06-10T13:38:26,hatchback,chiba,prod_011,,,mobile
evt_001190,sess_0260,user_0242,purchase,3,2025-06-10T13:41:06,hatchback,chiba,prod_011,5,30686,mobile
evt_001191,sess_0261,user_0021,view,1,2025-06-07T18:31:00,SUV,kashiwa,prod_003,,,mobile
evt_001192,sess_0261,user_0021,view,2,2025-06-07T18:33:28,hatchback,kashiwa,prod_013,,,mobile
evt_001193,sess_0261,user_0021,view,3,2025-06-07T18:37:20,minivan,narita,prod_009,,,mobile
evt_001194,sess_0261,user_0021,view,4,2025-06-07T18:39:54,SUV,katsuura,prod_005,,,mobile
evt_001195,sess_0261,user_0021,view,5,2025-06-07T18:41:14,minivan,narita,prod_009,,,mobile
evt_001196,sess_0261,user_0021,purchase,6,2025-06-07T18:42:54,minivan,narita,prod_009,3,37859,mobile
evt_001197,sess_0262,user_0242,view,1,2025-06-15T18:41:00,minivan,kashiwa,prod_008,,,desktop
evt_001198,sess_0262,user_0242,view,2,2025-06-15T18:42:23,hatchback,katsuura,prod_015,,,desktop
evt_001199,sess_0262,user_0242,purchase,3,2025-06-15T18:43:20,hatchback,katsuura,prod_015,5,30025,desktop
evt_001200,sess_0263,user_0621,view,1,2025-06-06T22:18:00,minivan,chiba,prod_006,,,mobile
evt_001201,sess_0263,user_0621,view,2,2025-06-06T22:20:13,SUV,katsuura,prod_005,,,mobile
evt_001202,sess_0263,user_0621,view,3,2025-06-06T22:22:13,hatchback,katsuura,prod_015,,,mobile
evt_001203,sess_0263,user_0621,view,4,2025-06-06T22:23:50,SUV,narita,prod_004,,,mobile
evt_001204,sess_0263,user_0621,purchase,5,2025-06-06T22:25:10,SUV,narita,prod_004,2,19748,mobile
evt_001205,sess_0264,user_0325,view,1,2025-06-20T14:20:00,hatchback,narita,prod_014,,,desktop
evt_001206,sess_0264,user_0325,view,2,2025-06-20T14:23:51,SUV,chiba,prod_001,,,desktop
evt_001207,sess_0264,user_0325,view,3,2025-06-20T14:24:27,SUV,kashiwa,prod_003,,,desktop
evt_001208,sess_0264,user_0325,view,4,2025-06-20T14:28:15,minivan,funabashi,prod_007,,,desktop
evt_001209,sess_0264,user_0325,purchase,5,2025-06-20T14:31:32,hatchback,narita,prod_014,4,27074,desktop
evt_001210,sess_0265,user_0657,view,1,2025-06-28T09:49:00,minivan,katsuura,prod_010,,,mobile
evt_001211,sess_0265,user_0657,view,2,2025-06-28T09:50:41,minivan,katsuura,prod_010,,,mobile
evt_001212,sess_0265,user_0657,view,3,2025-06-28T09:51:35,SUV,narita,prod_004,,,mobile
evt_001213,sess_0265,user_0657,purchase,4,2025-06-28T09:55:26,minivan,katsuura,prod_010,1,11609,mobile
evt_001214,sess_0266,user_0403,view,1,2025-06-10T09:33:00,SUV,katsuura,prod_005,,,desktop
evt_001215,sess_0266,user_0403,view,2,2025-06-10T09:33:32,SUV,funabashi,prod_002,,,desktop
evt_001216,sess_0266,user_0403,view,3,2025-06-10T09:34:58,SUV,katsuura,prod_005,,,desktop
evt_001217,sess_0266,user_0403,view,4,2025-06-10T09:36:01,hatchback,chiba,prod_011,,,desktop
evt_001218,sess_0266,user_0403,view,5,2025-06-10T09:39:24,minivan,narita,prod_009,,,desktop
evt_001219,sess_0267,user_0507,view,1,2025-06-11T04:27:00,hatchback,chiba,prod_011,,,mobile
evt_001220,sess_0267,user_0507,view,2,2025-06-11T04:30:13,SUV,chiba,prod_001,,,mobile
evt_001221,sess_0267,user_0507,view,3,2025-06-11T04:33:55,SUV,chiba,prod_001,,,mobile
evt_001222,sess_0267,user_0507,view,4,2025-06-11T04:35:22,SUV,funabashi,prod_002,,,mobile
evt_001223,sess_0267,user_0507,view,5,2025-06-11T04:36:45,SUV,narita,prod_004,,,mobile
evt_001224,sess_0267,user_0507,view,6,2025-06-11T04:39:02,SUV,kashiwa,prod_003,,,mobile
evt_001225,sess_0268,user_0408,view,1,2025-06-28T23:19:00,hatchback,katsuura,prod_015,,,desktop
evt_001226,sess_0268,user_0408,view,2,2025-06-28T23:21:53,hatchback,narita,prod_014,,,desktop
evt_001227,sess_0268,user_0408,view,3,2025-06-28T23:22:14,SUV,narita,prod_004,,,desktop
evt_001228,sess_0268,user_0408,view,4,2025-06-28T23:23:51,hatchback,narita,prod_014,,,desktop
evt_001229,sess_0269,user_0573,view,1,2025-06-06T16:37:00,SUV,katsuura,prod_005,,,mobile
evt_001230,sess_0269,user_0573,view,2,2025-06-06T16:39:27,hatchback,katsuura,prod_015,,,mobile
evt_001231,sess_0269,user_0573,view,3,2025-06-06T16:42:58,minivan,kashiwa,prod_008,,,mobile
evt_001232,sess_0269,user_0573,view,4,2025-06-06T16:44:25,hatchback,narita,prod_014,,,mobile
evt_001233,sess_0269,user_0573,purchase,5,2025-06-06T16:45:52,hatchback,katsuura,prod_015,2,13363,mobile
evt_001234,sess_0270,user_0504,view,1,2025-06-08T19:38:00,hatchback,funabashi,prod_012,,,desktop
evt_001235,sess_0270,user_0504,view,2,2025-06-08T19:40:26,SUV,chiba,prod_001,,,desktop
evt_001236,sess_0270,user_0504,view,3,2025-06-08T19:43:47,minivan,funabashi,prod_007,,,desktop
evt_001237,sess_0270,user_0504,view,4,2025-06-08T19:44:35,hatchback,narita,prod_014,,,desktop
evt_001238,sess_0270,user_0504,purchase,5,2025-06-08T19:45:26,SUV,chiba,prod_001,1,9677,desktop
evt_001239,sess_0271,user_0521,view,1,2025-06-24T01:04:00,minivan,katsuura,prod_010,,,desktop
evt_001240,sess_0271,user_0521,view,2,2025-06-24T01:04:26,SUV,katsuura,prod_005,,,desktop
evt_001241,sess_0271,user_0521,view,3,2025-06-24T01:05:17,SUV,kashiwa,prod_003,,,desktop
evt_001242,sess_0272,user_0158,view,1,2025-06-21T23:54:00,SUV,narita,prod_004,,,mobile
evt_001243,sess_0272,user_0158,view,2,2025-06-21T23:57:27,hatchback,narita,prod_014,,,mobile
evt_001244,sess_0272,user_0158,view,3,2025-06-21T23:58:20,SUV,chiba,prod_001,,,mobile
evt_001245,sess_0272,user_0158,view,4,2025-06-22T00:01:24,SUV,narita,prod_004,,,mobile
evt_001246,sess_0272,user_0158,view,5,2025-06-22T00:04:54,SUV,katsuura,prod_005,,,mobile
evt_001247,sess_0272,user_0158,view,6,2025-06-22T00:06:51,SUV,chiba,prod_001,,,mobile
evt_001248,sess_0273,user_0409,view,1,2025-06-15T11:42:00,hatchback,kashiwa,prod_013,,,mobile
evt_001249,sess_0273,user_0409,view,2,2025-06-15T11:43:51,hatchback,katsuura,prod_015,,,mobile
evt_001250,sess_0273,user_0409,view,3,2025-06-15T11:46:22,SUV,funabashi,prod_002,,,mobile
evt_001251,sess_0273,user_0409,view,4,2025-06-15T11:48:21,minivan,kashiwa,prod_008,,,mobile
evt_001252,sess_0273,user_0409,view,5,2025-06-15T11:50:29,SUV,funabashi,prod_002,,,mobile
evt_001253,sess_0274,user_0445,view,1,2025-06-05T04:43:00,minivan,kashiwa,prod_008,,,mobile
evt_001254,sess_0274,user_0445,view,2,2025-06-05T04:46:45,minivan,chiba,prod_006,,,mobile
evt_001255,sess_0274,user_0445,view,3,2025-06-05T04:47:37,hatchback,funabashi,prod_012,,,mobile
evt_001256,sess_0274,user_0445,view,4,2025-06-05T04:49:00,hatchback,funabashi,prod_012,,,mobile
evt_001257,sess_0274,user_0445,view,5,2025-06-05T04:49:32,hatchback,katsuura,prod_015,,,mobile
evt_001258,sess_0274,user_0445,view,6,2025-06-05T04:52:03,SUV,kashiwa,prod_003,,,mobile
evt_001259,sess_0274,user_0445,purchase,7,2025-06-05T04:52:47,hatchback,funabashi,prod_012,3,18060,mobile
evt_001260,sess_0275,user_0600,view,1,2025-06-15T15:54:00,minivan,kashiwa,prod_008,,,mobile
evt_001261,sess_0275,user_0600,view,2,2025-06-15T15:57:11,minivan,katsuura,prod_010,,,mobile
evt_001262,sess_0275,user_0600,view,3,2025-06-15T15:58:58,hatchback,katsuura,prod_015,,,mobile
evt_001263,sess_0275,user_0600,view,4,2025-06-15T16:00:05,SUV,chiba,prod_001,,,mobile
evt_001264,sess_0275,user_0600,purchase,5,2025-06-15T16:02:59,hatchback,katsuura,prod_015,3,18006,mobile
evt_001265,sess_0276,user_0405,view,1,2025-06-17T19:00:00,hatchback,katsuura,prod_015,,,mobile
evt_001266,sess_0276,user_0405,view,2,2025-06-17T19:03:12,minivan,funabashi,prod_007,,,mobile
evt_001267,sess_0276,user_0405,view,3,2025-06-17T19:04:04,SUV,chiba,prod_001,,,mobile
